,EFA,"Credited Energy Volume 
Battery MWh Output",Battery SoC,Day Ahead Price (EPEX),GB-ISEM Intraday 1 Price,DA HH Price,SSP,SBP,IDC Price,Imbalance Revenue,Imbalance Charge,DA MW,EPEX DA Revenues,EPEX 30 DA MW,EPEX 30 DA Revenue,IDA1 MW,IDA1 Revenue,IDC MW,IDC Revenue,SFFR Availability,SFFR Clearing Price,SFFR revenues,DCL Availability,DCL Clearing Price,DCL revenues,DCH Availability,DCH Clearing Price,DCH revenues,DML Availability,DML Clearing Price,DML revenues,DMH Availability,DMH Clearing Price,DMH revenues,DRL Availability,DRL Clearing Price,DRL revenues,DRH Availability,DRH Clearing Price,DRH revenues,Physical_Power_MW,Physical_SoC
2025-09-02 23:30:00,1,0.0,,80.0,88.1,83.0,104.72,104.72,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,1.55,5.425,0,2.25,0,0,0.95,0,0,4.03,0,0,-0.01,0,0,13.33,0,0,-7.51,0,-0.0043566666666666,0.77
2025-09-03 00:00:00,1,0.0,,76.7,85.2,78.57,89.74,89.74,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,1.55,5.425,0,2.25,0,0,0.95,0,0,4.03,0,0,-0.01,0,0,13.33,0,0,-7.51,0,-0.00414,0.77
2025-09-03 00:30:00,1,0.0,,76.7,78.68,76.18,91.93,91.93,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,1.55,5.425,0,2.25,0,0,0.95,0,0,4.03,0,0,-0.01,0,0,13.33,0,0,-7.51,0,-0.00802,0.77
2025-09-03 01:00:00,1,0.0,,73.5,78.0,73.5,105.0,105.0,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,1.55,5.425,0,2.25,0,0,0.95,0,0,4.03,0,0,-0.01,0,0,13.33,0,0,-7.51,0,-0.0060233333333333,0.77
2025-09-03 01:30:00,1,0.0,,73.5,76.25,73.18,85.15,85.15,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,1.55,5.425,0,2.25,0,0,0.95,0,0,4.03,0,0,-0.01,0,0,13.33,0,0,-7.51,0,-0.0045266666666666,0.77
2025-09-03 02:00:00,1,0.0,,70.6,73.11,71.05,83.45,83.45,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,1.55,5.425,0,1.76,0,0,1.6,0,0,3.95,0,0,1.32,0,0,13.85,0,0,-4.98,0,-0.00496,0.77
2025-09-03 02:30:00,1,0.0,,70.6,70.9,68.0,80.65,80.65,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,1.55,5.425,0,1.76,0,0,1.6,0,0,3.95,0,0,1.32,0,0,13.85,0,0,-4.98,0,-0.0058033333333333,0.77
2025-09-03 03:00:00,2,0.0,,69.0,69.0,69.1,81.38,81.38,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,6,3.12,9.36,0,1.76,0,0,1.6,0,0,3.95,0,0,1.32,0,0,13.85,0,0,-4.98,0,-0.00599,0.77
2025-09-03 03:30:00,2,0.0,,69.0,68.76,69.1,106.14,106.14,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,3.12,10.92,0,1.76,0,0,1.6,0,0,3.95,0,0,1.32,0,0,13.85,0,0,-4.98,0,-0.0045366666666666,0.77
2025-09-03 04:00:00,2,0.0,,69.7,69.1,71.15,109.92,109.92,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,3.12,10.92,0,1.76,0,0,1.6,0,0,3.95,0,0,1.32,0,0,13.85,0,0,-4.98,0,-0.0040433333333333,0.77
2025-09-03 04:30:00,2,0.0,,69.7,68.1,70.02,115.78,115.78,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,3.12,10.92,0,1.76,0,0,1.6,0,0,3.95,0,0,1.32,0,0,13.85,0,0,-4.98,0,-0.00456,0.77
2025-09-03 05:00:00,2,0.0,,72.1,76.39,74.07,119.57,119.57,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,3.12,10.92,0,1.76,0,0,1.6,0,0,3.95,0,0,1.32,0,0,13.85,0,0,-4.98,0,-0.00404,0.77
2025-09-03 05:30:00,2,0.0,,72.1,77.86,74.72,130.0,130.0,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,3.12,10.92,0,1.76,0,0,1.6,0,0,3.95,0,0,1.32,0,0,13.85,0,0,-4.98,0,-0.0040266666666666,0.77
2025-09-03 06:00:00,2,0.0,,79.85,82.82,83.0,116.0,116.0,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,3.12,10.92,0,4.5,0,0,0.97,0,0,7.67,0,0,0.09,0,0,17.56,0,0,-7.72,0,-0.00403,0.77
2025-09-03 06:30:00,2,0.0,,79.85,90.3,94.4,115.0,115.0,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,3.12,10.92,0,4.5,0,0,0.97,0,0,7.67,0,0,0.09,0,0,17.56,0,0,-7.72,0,-0.00409,0.77
2025-09-03 07:00:00,3,0.0,,85.2,88.99,88.2,130.0,130.0,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,2.5,8.75,0,4.5,0,0,0.97,0,0,7.67,0,0,0.09,0,0,17.56,0,0,-7.72,0,-0.0039466666666666,0.77
2025-09-03 07:30:00,3,0.0,,85.2,94.8,95.0,117.5,117.5,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,6,2.5,7.5,0,4.5,0,0,0.97,0,0,7.67,0,0,0.09,0,0,17.56,0,0,-7.72,0,-0.00451,0.77
2025-09-03 08:00:00,3,0.0,,92.7,98.0,92.7,113.0,113.0,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,6,2.5,7.5,0,4.5,0,0,0.97,0,0,7.67,0,0,0.09,0,0,17.56,0,0,-7.72,0,-0.0093066666666666,0.77
2025-09-03 08:30:00,3,0.0,,92.7,97.0,92.6,115.0,115.0,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,6,2.5,7.5,0,4.5,0,0,0.97,0,0,7.67,0,0,0.09,0,0,17.56,0,0,-7.72,0,-0.00718,0.77
2025-09-03 09:00:00,3,0.0,,90.4,98.4,90.0,136.0,136.0,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,2.5,8.75,0,4.5,0,0,0.97,0,0,7.67,0,0,0.09,0,0,17.56,0,0,-7.72,0,-0.0046866666666666,0.77
2025-09-03 09:30:00,3,0.0,,90.4,94.0,86.0,132.0,132.0,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,6,2.5,7.5,0,4.5,0,0,0.97,0,0,7.67,0,0,0.09,0,0,17.56,0,0,-7.72,0,-0.00471,0.77
2025-09-03 10:00:00,3,0.0,,82.0,95.0,90.98,113.0,113.0,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,4,2.5,5.0,0,2.06,0,0,3.16,0,0,4.57,0,0,1.67,0,0,13.0,0,0,-4.41,0,-0.0042533333333333,0.77
2025-09-03 10:30:00,3,0.0,,82.0,89.4,88.42,57.02,57.02,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,5,2.5,6.25,0,2.06,0,0,3.16,0,0,4.57,0,0,1.67,0,0,13.0,0,0,-4.41,0,-0.0044166666666666,0.77
2025-09-03 11:00:00,4,0.0,,74.0,80.8,77.1,56.01,56.01,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,2,4.5,4.5,0,2.06,0,0,3.16,0,0,4.57,0,0,1.67,0,0,13.0,0,0,-4.41,0,-0.00383,0.77
2025-09-03 11:30:00,4,0.0,,74.0,78.85,80.1,54.76,54.76,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,0,4.5,0.0,0,2.06,0,0,3.16,0,0,4.57,0,0,1.67,0,0,13.0,0,0,-4.41,0,-0.0036266666666666,0.77
2025-09-03 12:00:00,4,0.0,,71.4,85.2,81.89,56.01,56.01,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,3,4.5,6.75,0,2.06,0,0,3.16,0,0,4.57,0,0,1.67,0,0,13.0,0,0,-4.41,0,-0.0035233333333333,0.77
2025-09-03 12:30:00,4,0.0,,71.4,80.8,81.0,98.94,98.94,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,3,4.5,6.75,0,2.06,0,0,3.16,0,0,4.57,0,0,1.67,0,0,13.0,0,0,-4.41,0,-0.0036733333333333,0.77
2025-09-03 13:00:00,4,0.0,,63.1,74.08,73.41,109.0,109.0,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,4,4.5,9.0,0,2.06,0,0,3.16,0,0,4.57,0,0,1.67,0,0,13.0,0,0,-4.41,0,-0.0037166666666666,0.77
2025-09-03 13:30:00,4,0.0,,63.1,68.0,70.9,92.22,92.22,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,6,4.5,13.5,0,2.06,0,0,3.16,0,0,4.57,0,0,1.67,0,0,13.0,0,0,-4.41,0,-0.0036033333333333,0.77
2025-09-03 14:00:00,4,0.0,,50.0,65.01,70.51,59.0,59.0,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,6,4.5,13.5,0,2.89,0,0,2.51,0,0,6.98,0,0,2.18,0,0,15.54,0,0,-3.72,0,-0.0038633333333333,0.77
2025-09-03 14:30:00,4,0.0,,50.0,65.0,69.0,56.15,56.15,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,3,4.5,6.75,0,2.89,0,0,2.51,0,0,6.98,0,0,2.18,0,0,15.54,0,0,-3.72,0,-0.00377,0.77
2025-09-03 15:00:00,5,0.0,,49.7,60.0,61.51,57.02,57.02,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,5,5.83,14.575,0,2.89,0,0,2.51,0,0,6.98,0,0,2.18,0,0,15.54,0,0,-3.72,0,-0.0040866666666666,0.77
2025-09-03 15:30:00,5,0.0,,49.7,61.65,68.0,57.02,57.02,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,6,5.83,17.49,0,2.89,0,0,2.51,0,0,6.98,0,0,2.18,0,0,15.54,0,0,-3.72,0,-0.0056633333333333,0.77
2025-09-03 16:00:00,5,0.0,,59.0,61.5,60.0,56.2,56.2,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,4,5.83,11.66,0,2.89,0,0,2.51,0,0,6.98,0,0,2.18,0,0,15.54,0,0,-3.72,0,-0.00664,0.77
2025-09-03 16:30:00,5,0.0,,59.0,65.0,70.58,57.02,57.02,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,4,5.83,11.66,0,2.89,0,0,2.51,0,0,6.98,0,0,2.18,0,0,15.54,0,0,-3.72,0,-0.0064333333333333,0.77
2025-09-03 17:00:00,5,0.0,,71.2,74.59,74.0,115.0,115.0,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,3,5.83,8.745,0,2.89,0,0,2.51,0,0,6.98,0,0,2.18,0,0,15.54,0,0,-3.72,0,-0.00449,0.77
2025-09-03 17:30:00,5,0.0,,71.2,94.0,92.61,124.0,124.0,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,5,5.83,14.575,0,2.89,0,0,2.51,0,0,6.98,0,0,2.18,0,0,15.54,0,0,-3.72,0,-0.0038266666666666,0.77
2025-09-03 18:00:00,5,0.0,,80.35,94.0,98.6,133.0,133.0,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,6,5.83,17.49,0,4.89,0,0,0.77,0,0,9.21,0,0,0.28,0,0,18.5,0,0,-5.61,0,-0.00513,0.77
2025-09-03 18:30:00,5,0.0,,80.35,99.2,97.3,133.0,133.0,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,5.83,20.405,0,4.89,0,0,0.77,0,0,9.21,0,0,0.28,0,0,18.5,0,0,-5.61,0,-0.0038766666666666,0.77
2025-09-03 19:00:00,6,0.0,,89.79,98.2,94.0,139.0,139.0,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,5.14,17.99,0,4.89,0,0,0.77,0,0,9.21,0,0,0.28,0,0,18.5,0,0,-5.61,0,-0.0081033333333333,0.77
2025-09-03 19:30:00,6,0.0,,89.79,96.9,94.1,139.0,139.0,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,5.14,17.99,0,4.89,0,0,0.77,0,0,9.21,0,0,0.28,0,0,18.5,0,0,-5.61,0,-0.0085833333333333,0.77
2025-09-03 20:00:00,6,0.0,,86.7,95.0,96.0,139.0,139.0,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,5.14,17.99,0,4.89,0,0,0.77,0,0,9.21,0,0,0.28,0,0,18.5,0,0,-5.61,0,-0.00795,0.77
2025-09-03 20:30:00,6,0.0,,86.7,86.3,87.3,115.0,115.0,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,5.14,17.99,0,4.89,0,0,0.77,0,0,9.21,0,0,0.28,0,0,18.5,0,0,-5.61,0,-0.0078333333333333,0.77
2025-09-03 21:00:00,6,0.0,,71.0,76.4,79.1,115.0,115.0,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,5.14,17.99,0,4.89,0,0,0.77,0,0,9.21,0,0,0.28,0,0,18.5,0,0,-5.61,0,-0.0075933333333333,0.77
2025-09-03 21:30:00,6,0.0,,71.0,62.49,50.0,89.82,89.82,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,5.14,17.99,0,4.89,0,0,0.77,0,0,9.21,0,0,0.28,0,0,18.5,0,0,-5.61,0,-0.0079966666666666,0.77
2025-09-03 22:00:00,6,0.0,,55.2,55.6,56.0,109.5,109.5,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,5.14,17.99,0,2.2,0,0,3.41,0,0,4.5,0,0,4.02,0,0,13.47,0,0,-2.1,0,-0.00803,0.77
2025-09-03 22:30:00,6,0.0,,55.2,45.6,36.0,109.0,109.0,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,5.14,17.99,0,2.2,0,0,3.41,0,0,4.5,0,0,4.02,0,0,13.47,0,0,-2.1,0,-0.00791,0.77
2025-09-03 23:00:00,1,0.0,,49.13,49.13,50.48,99.9,99.9,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,2.63,9.205,0,2.2,0,0,3.41,0,0,4.5,0,0,4.02,0,0,13.47,0,0,-2.1,0,-0.00771,0.77
2025-09-03 23:30:00,1,0.0,,49.13,40.6,42.13,43.12,43.12,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,2.63,9.205,0,2.2,0,0,3.41,0,0,4.5,0,0,4.02,0,0,13.47,0,0,-2.1,0,-0.0076866666666666,0.77
2025-09-04 00:00:00,1,0.0,,39.1,35.7,40.0,65.33,65.33,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,2.63,9.205,0,2.2,0,0,3.41,0,0,4.5,0,0,4.02,0,0,13.47,0,0,-2.1,0,-0.0075166666666666,0.77
2025-09-04 00:30:00,1,0.0,,39.1,38.0,39.1,62.47,62.47,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,2.63,9.205,0,2.2,0,0,3.41,0,0,4.5,0,0,4.02,0,0,13.47,0,0,-2.1,0,-0.0074566666666666,0.77
2025-09-04 01:00:00,1,0.0,,42.8,35.85,39.87,61.16,61.16,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,2.63,9.205,0,2.2,0,0,3.41,0,0,4.5,0,0,4.02,0,0,13.47,0,0,-2.1,0,-0.0079199999999999,0.77
2025-09-04 01:30:00,1,0.0,,42.8,33.1,42.8,63.43,63.43,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,2.63,9.205,0,2.2,0,0,3.41,0,0,4.5,0,0,4.02,0,0,13.47,0,0,-2.1,0,-0.0078433333333333,0.77
2025-09-04 02:00:00,1,0.0,,45.65,38.6,45.65,64.44,64.44,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,2.63,9.205,0,2.04,0,0,2.93,0,0,4.96,0,0,4.0,0,0,14.21,0,0,1.29,0,-0.0080333333333333,0.77
2025-09-04 02:30:00,1,0.0,,45.65,37.0,34.5,66.71,66.71,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,2.63,9.205,0,2.04,0,0,2.93,0,0,4.96,0,0,4.0,0,0,14.21,0,0,1.29,0,-0.0080266666666666,0.77
2025-09-04 03:00:00,2,0.0,,50.1,44.6,41.0,45.0,45.0,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,3.12,10.92,0,2.04,0,0,2.93,0,0,4.96,0,0,4.0,0,0,14.21,0,0,1.29,0,-0.0082833333333333,0.77
2025-09-04 03:30:00,2,0.0,,50.1,40.0,42.93,49.12,49.12,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,3.12,10.92,0,2.04,0,0,2.93,0,0,4.96,0,0,4.0,0,0,14.21,0,0,1.29,0,-0.0077433333333333,0.77
2025-09-04 04:00:00,2,0.0,,60.0,52.0,53.0,49.12,49.12,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,6,3.12,9.36,0,2.04,0,0,2.93,0,0,4.96,0,0,4.0,0,0,14.21,0,0,1.29,0,-0.0076366666666666,0.77
2025-09-04 04:30:00,2,0.0,,60.0,52.0,53.0,49.12,49.12,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,3.12,10.92,0,2.04,0,0,2.93,0,0,4.96,0,0,4.0,0,0,14.21,0,0,1.29,0,-0.0069933333333333,0.77
2025-09-04 05:00:00,2,0.0,,75.9,74.16,69.7,84.96,84.96,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,3.12,10.92,0,2.04,0,0,2.93,0,0,4.96,0,0,4.0,0,0,14.21,0,0,1.29,0,-0.0072,0.77
2025-09-04 05:30:00,2,0.0,,75.9,75.84,74.0,88.29,88.29,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,3.12,10.92,0,2.04,0,0,2.93,0,0,4.96,0,0,4.0,0,0,14.21,0,0,1.29,0,-0.00788,0.77
2025-09-04 06:00:00,2,0.0,,87.9,82.0,76.0,115.0,115.0,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,3.12,10.92,0,5.09,0,0,0.39,0,0,7.16,0,0,-0.63,0,0,17.52,0,0,-8.22,0,-0.0078466666666666,0.77
2025-09-04 06:30:00,2,0.0,,87.9,85.0,88.0,89.57,89.57,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,3.12,10.92,0,5.09,0,0,0.39,0,0,7.16,0,0,-0.63,0,0,17.52,0,0,-8.22,0,-0.0075333333333333,0.77
2025-09-04 07:00:00,3,0.0,,86.0,89.0,84.0,86.36,86.36,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,6,4.0,12.0,0,5.09,0,0,0.39,0,0,7.16,0,0,-0.63,0,0,17.52,0,0,-8.22,0,-0.00731,0.77
2025-09-04 07:30:00,3,0.0,,86.0,95.0,91.6,112.45,112.45,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,5,4.0,10.0,0,5.09,0,0,0.39,0,0,7.16,0,0,-0.63,0,0,17.52,0,0,-8.22,0,-0.0071866666666666,0.77
2025-09-04 08:00:00,3,0.0,,93.93,100.0,93.93,119.6,119.6,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,6,4.0,12.0,0,5.09,0,0,0.39,0,0,7.16,0,0,-0.63,0,0,17.52,0,0,-8.22,0,-0.0073333333333333,0.77
2025-09-04 08:30:00,3,0.0,,93.93,96.0,90.88,119.6,119.6,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,6,4.0,12.0,0,5.09,0,0,0.39,0,0,7.16,0,0,-0.63,0,0,17.52,0,0,-8.22,0,-0.00708,0.77
2025-09-04 09:00:00,3,0.0,,94.15,101.0,90.0,108.9,108.9,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,6,4.0,12.0,0,5.09,0,0,0.39,0,0,7.16,0,0,-0.63,0,0,17.52,0,0,-8.22,0,-0.0073366666666666,0.77
2025-09-04 09:30:00,3,0.0,,94.15,95.0,85.2,106.9,106.9,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,6,4.0,12.0,0,5.09,0,0,0.39,0,0,7.16,0,0,-0.63,0,0,17.52,0,0,-8.22,0,-0.0072633333333333,0.77
2025-09-04 10:00:00,3,0.0,,86.05,88.0,86.4,107.0,107.0,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,5,4.0,10.0,0,2.12,0,0,2.9,0,0,3.71,0,0,1.77,0,0,12.74,0,0,-5.5,0,-0.0071433333333333,0.77
2025-09-04 10:30:00,3,0.0,,86.05,88.0,83.9,107.0,107.0,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,4,4.0,8.0,0,2.12,0,0,2.9,0,0,3.71,0,0,1.77,0,0,12.74,0,0,-5.5,0,-0.00743,0.77
2025-09-04 11:00:00,4,0.0,,75.7,80.0,79.9,104.0,104.0,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,1,4.5,2.25,0,2.12,0,0,2.9,0,0,3.71,0,0,1.77,0,0,12.74,0,0,-5.5,0,-0.0072699999999999,0.77
2025-09-04 11:30:00,4,0.0,,75.7,76.0,74.4,104.0,104.0,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,3,4.5,6.75,0,2.12,0,0,2.9,0,0,3.71,0,0,1.77,0,0,12.74,0,0,-5.5,0,-0.0070633333333333,0.77
2025-09-04 12:00:00,4,0.0,,72.7,72.0,69.0,61.02,61.02,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,4,4.5,9.0,0,2.12,0,0,2.9,0,0,3.71,0,0,1.77,0,0,12.74,0,0,-5.5,0,-0.0071833333333333,0.77
2025-09-04 12:30:00,4,0.0,,72.7,67.01,62.0,61.02,61.02,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,3,4.5,6.75,0,2.12,0,0,2.9,0,0,3.71,0,0,1.77,0,0,12.74,0,0,-5.5,0,-0.0071066666666666,0.77
2025-09-04 13:00:00,4,0.0,,69.0,68.0,59.0,52.0,52.0,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,4,4.5,9.0,0,2.12,0,0,2.9,0,0,3.71,0,0,1.77,0,0,12.74,0,0,-5.5,0,-0.00716,0.77
2025-09-04 13:30:00,4,0.0,,69.0,62.23,54.01,61.25,61.25,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,2,4.5,4.5,0,2.12,0,0,2.9,0,0,3.71,0,0,1.77,0,0,12.74,0,0,-5.5,0,-0.0071533333333333,0.77
2025-09-04 14:00:00,4,0.0,,66.1,61.7,63.2,61.27,61.27,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,1,4.5,2.25,0,4.75,0,0,2.13,0,0,8.2,0,0,2.56,0,0,16.57,0,0,-2.7,0,-0.0072733333333333,0.77
2025-09-04 14:30:00,4,0.0,,66.1,60.1,62.0,61.27,61.27,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,2,4.5,4.5,0,4.75,0,0,2.13,0,0,8.2,0,0,2.56,0,0,16.57,0,0,-2.7,0,-0.00726,0.77
2025-09-04 15:00:00,5,0.0,,70.0,70.0,63.9,59.23,59.23,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,1,6.48,3.24,0,4.75,0,0,2.13,0,0,8.2,0,0,2.56,0,0,16.57,0,0,-2.7,0,-0.0071366666666666,0.77
2025-09-04 15:30:00,5,0.0,,70.0,69.12,66.0,44.05,44.05,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,3,6.48,9.72,0,4.75,0,0,2.13,0,0,8.2,0,0,2.56,0,0,16.57,0,0,-2.7,0,-0.0071133333333333,0.77
2025-09-04 16:00:00,5,0.0,,81.1,78.74,79.17,59.51,59.51,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,3,6.48,9.72,0,4.75,0,0,2.13,0,0,8.2,0,0,2.56,0,0,16.57,0,0,-2.7,0,-0.0073066666666666,0.77
2025-09-04 16:30:00,5,0.0,,81.1,84.14,88.0,59.23,59.23,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,2,6.48,6.48,0,4.75,0,0,2.13,0,0,8.2,0,0,2.56,0,0,16.57,0,0,-2.7,0,-0.0075066666666666,0.77
2025-09-04 17:00:00,5,0.0,,94.1,92.57,92.51,61.26,61.26,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,4,6.48,12.96,0,4.75,0,0,2.13,0,0,8.2,0,0,2.56,0,0,16.57,0,0,-2.7,0,-0.00758,0.77
2025-09-04 17:30:00,5,0.0,,94.1,113.6,105.55,61.27,61.27,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,5,6.48,16.2,0,4.75,0,0,2.13,0,0,8.2,0,0,2.56,0,0,16.57,0,0,-2.7,0,-0.0074766666666666,0.77
2025-09-04 18:00:00,5,0.0,,109.0,113.6,107.5,63.0,63.0,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,6,6.48,19.44,0,5.14,0,0,0.18,0,0,10.21,0,0,-0.05,0,0,22.45,0,0,-6.83,0,-0.00758,0.77
2025-09-04 18:30:00,5,0.0,,109.0,120.6,111.12,63.45,63.45,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,6,6.48,19.44,0,5.14,0,0,0.18,0,0,10.21,0,0,-0.05,0,0,22.45,0,0,-6.83,0,-0.00761,0.77
2025-09-04 19:00:00,6,0.0,,111.0,125.0,117.8,63.5,63.5,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,7.4,25.9,0,5.14,0,0,0.18,0,0,10.21,0,0,-0.05,0,0,22.45,0,0,-6.83,0,-0.00763,0.77
2025-09-04 19:30:00,6,0.0,,111.0,127.96,118.0,66.39,66.39,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,7.4,25.9,0,5.14,0,0,0.18,0,0,10.21,0,0,-0.05,0,0,22.45,0,0,-6.83,0,-0.0073533333333333,0.77
2025-09-04 20:00:00,6,0.0,,102.2,110.0,112.4,66.01,66.01,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,7.4,25.9,0,5.14,0,0,0.18,0,0,10.21,0,0,-0.05,0,0,22.45,0,0,-6.83,0,-0.0076733333333333,0.77
2025-09-04 20:30:00,6,0.0,,102.2,104.1,102.5,106.0,106.0,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,7.4,25.9,0,5.14,0,0,0.18,0,0,10.21,0,0,-0.05,0,0,22.45,0,0,-6.83,0,-0.00716,0.77
2025-09-04 21:00:00,6,0.0,,87.93,95.2,92.6,96.3,96.3,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,7.4,25.9,0,5.14,0,0,0.18,0,0,10.21,0,0,-0.05,0,0,22.45,0,0,-6.83,0,-0.0072166666666666,0.77
2025-09-04 21:30:00,6,0.0,,87.93,77.0,77.26,121.5,121.5,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,7.4,25.9,0,5.14,0,0,0.18,0,0,10.21,0,0,-0.05,0,0,22.45,0,0,-6.83,0,-0.0072233333333333,0.77
2025-09-04 22:00:00,6,0.0,,80.27,83.0,80.27,107.0,107.0,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,7.4,25.9,0,1.6,0,0,1.56,0,0,4.96,0,0,-0.04,0,0,14.0,0,0,-5.88,0,-0.0073533333333333,0.77
